bank_name,transaction_date,year,month_num,month_name,debit_transactions,debit_amount,credit_transactions,credit_amount,total_transactions,total_amount,avg_debit_ticket_size,avg_credit_ticket_size,net_amount_flow,mom_amount_growth_pct,yoy_amount_growth_pct,rolling_3m_avg_amount,market_share_pct,overall_bank_rank,debit_credit_txn_ratio,debit_credit_amount_ratio
KARAD URBAN CO-OP BANK,2011-07-01,2011,7,July,188,18.09,56,4.63,244,22.72,0.0962234042553191,0.0826785714285714,-13.46,1393.75,,12.12,0.0009,110,3.357,3.907
KARAD URBAN CO-OP BANK,2011-08-01,2011,8,August,263,25.53,99,8.245,362,33.775,0.0970722433460076,0.0832828282828282,-17.285000000000004,48.66,,19.34,0.0014,110,2.657,3.096
KARAD URBAN CO-OP BANK,2011-09-01,2011,9,September,301,27.765,143,10.949,444,38.714,0.0922425249169435,0.0765664335664335,-16.816000000000003,14.62,,31.74,0.0014,110,2.105,2.536
KARAD URBAN CO-OP BANK,2011-10-01,2011,10,October,264,24.209,188,20.541,452,44.75,0.0917007575757575,0.1092606382978723,-3.6679999999999993,15.59,,39.08,0.0016,110,1.404,1.179
KARAD URBAN CO-OP BANK,2011-11-01,2011,11,November,389,36.279,241,14.385,630,50.664,0.0932622107969151,0.0596887966804979,-21.894000000000005,13.22,,44.71,0.0019,110,1.614,2.522
KARAD URBAN CO-OP BANK,2011-12-01,2011,12,December,444,38.764,382,23.27,826,62.034000000000006,0.0873063063063063,0.0609162303664921,-15.494000000000003,22.44,,52.48,0.0019,110,1.162,1.666
KARAD URBAN CO-OP BANK,2012-01-01,2012,1,January,536,46.993,533,25.085,1069,72.078,0.0876735074626865,0.0470637898686679,-21.908,16.19,,61.59,0.0021,110,1.006,1.873
KARAD URBAN CO-OP BANK,2012-02-01,2012,2,February,509,44.513,581,29.835,1090,74.348,0.0874518664047151,0.0513511187607573,-14.677999999999995,3.15,,69.49,0.0021,110,0.876,1.492
KARAD URBAN CO-OP BANK,2012-03-01,2012,3,March,513,53.558,707,38.015,1220,91.573,0.104401559454191,0.0537694483734087,-15.543,23.17,,79.33,0.0019,110,0.726,1.409
KARAD URBAN CO-OP BANK,2012-04-01,2012,4,April,431,36.75,817,48.745,1248,85.495,0.0852668213457076,0.0596634026927784,11.994999999999996,-6.64,,83.81,0.0022,110,0.528,0.754
KARAD URBAN CO-OP BANK,2012-05-01,2012,5,May,661,54.975,966,50.811,1627,105.786,0.0831694402420575,0.0525993788819875,-4.1640000000000015,23.73,,94.28,0.0027,110,0.684,1.082
KARAD URBAN CO-OP BANK,2012-06-01,2012,6,June,546,46.741,961,113.636,1507,160.377,0.0856062271062271,0.1182476586888657,66.895,51.61,10444.18,117.22,0.0039,110,0.568,0.411
KARAD URBAN CO-OP BANK,2012-07-01,2012,7,July,636,52.939,1153,97.417,1789,150.356,0.0832374213836478,0.0844900260190806,44.478,-6.25,561.78,138.84,0.0036,110,0.552,0.543
KARAD URBAN CO-OP BANK,2012-08-01,2012,8,August,724,58.254,1361,110.479,2085,168.733,0.0804613259668508,0.0811748714180749,52.225,12.22,399.58,159.82,0.004,110,0.532,0.527
KARAD URBAN CO-OP BANK,2012-09-01,2012,9,September,627,50.464,1876,108.172,2503,158.636,0.0804848484848484,0.0576609808102345,57.708,-5.98,309.76,159.24,0.0035,110,0.334,0.467
KARAD URBAN CO-OP BANK,2012-10-01,2012,10,October,779,59.423,2498,136.99,3277,196.413,0.0762811296534018,0.054839871897518,77.56700000000001,23.81,338.91,174.59,0.0039,110,0.312,0.434
KARAD URBAN CO-OP BANK,2012-11-01,2012,11,November,752,58.556,2590,123.858,3342,182.414,0.0778670212765957,0.0478216216216216,65.302,-7.13,260.05,179.15,0.004,110,0.29,0.473
KARAD URBAN CO-OP BANK,2012-12-01,2012,12,December,818,60.395,2722,596.25,3540,656.645,0.0738325183374083,0.2190484937545922,535.855,259.98,958.52,345.16,0.0123,110,0.301,0.101
KARAD URBAN CO-OP BANK,2013-01-01,2013,1,January,901,67.054,2896,1050.255,3797,1117.3090000000002,0.0744217536071032,0.3626571132596685,983.201,70.15,1450.14,652.12,0.02,110,0.311,0.064
KARAD URBAN CO-OP BANK,2013-02-01,2013,2,February,875,65.654,2888,865.099,3763,930.753,0.0750331428571428,0.2995495152354571,799.445,-16.7,1151.89,901.57,0.0182,110,0.303,0.076
KARAD URBAN CO-OP BANK,2013-03-01,2013,3,March,1166,89.954,4263,933.996,5429,1023.95,0.0771475128644939,0.2190935960591133,844.042,10.01,1018.18,1024.0,0.0142,110,0.274,0.096
KARAD URBAN CO-OP BANK,2013-04-01,2013,4,April,1226,94.918,2549,732.266,3775,827.184,0.0774208809135399,0.2872757944291879,637.348,-19.22,867.52,927.3,0.0127,110,0.481,0.13
KARAD URBAN CO-OP BANK,2013-05-01,2013,5,May,1243,101.224,3072,747.098,4315,848.322,0.0814352373290426,0.2431959635416666,645.8739999999999,2.56,701.92,899.82,0.0129,110,0.405,0.135
KARAD URBAN CO-OP BANK,2013-06-01,2013,6,June,1265,101.965,2941,763.903,4206,865.868,0.0806047430830039,0.2597426045562734,661.938,2.07,439.9,847.12,0.0133,110,0.43,0.133
KARAD URBAN CO-OP BANK,2013-07-01,2013,7,July,1505,128.769,3850,738.078,5355,866.847,0.0855607973421927,0.1917085714285714,609.309,0.11,476.53,860.35,0.0126,110,0.391,0.174
KARAD URBAN CO-OP BANK,2013-08-01,2013,8,August,1520,359.823,3612,985.047,5132,1344.87,0.2367256578947368,0.2727151162790697,625.224,55.15,697.04,1025.86,0.0213,110,0.421,0.365
KARAD URBAN CO-OP BANK,2013-09-01,2013,9,September,1565,246.007,3732,1103.474,5297,1349.481,0.1571929712460064,0.2956789924973204,857.4669999999999,0.34,750.68,1187.07,0.0196,110,0.419,0.223
KARAD URBAN CO-OP BANK,2013-10-01,2013,10,October,2091,785.567,4972,1107.816,7063,1893.383,0.3756896221903396,0.2228109412711182,322.249,40.3,863.98,1529.24,0.0245,110,0.421,0.709
KARAD URBAN CO-OP BANK,2013-11-01,2013,11,November,1676,455.466,3896,1322.966,5572,1778.4319999999998,0.2717577565632458,0.3395703285420944,867.4999999999999,-6.07,874.94,1673.77,0.0267,110,0.43,0.344
KARAD URBAN CO-OP BANK,2013-12-01,2013,12,December,2045,287.49,4505,1190.731,6550,1478.221,0.1405819070904645,0.2643132075471698,903.241,-16.88,125.12,1716.68,0.0188,110,0.454,0.241
KARAD URBAN CO-OP BANK,2014-01-01,2014,1,January,2182,266.303,4963,1163.919,7145,1430.2220000000002,0.122045371219065,0.2345192423937135,897.6160000000001,-3.25,28.01,1562.29,0.0185,110,0.44,0.229
KARAD URBAN CO-OP BANK,2014-02-01,2014,2,February,1898,212.227,4395,998.1,6293,1210.327,0.1118161222339304,0.227098976109215,785.873,-15.37,30.04,1372.92,0.0166,110,0.432,0.213
KARAD URBAN CO-OP BANK,2014-03-01,2014,3,March,2512,263.233,6217,1673.762,8729,1936.995,0.1047902070063694,0.2692234196557825,1410.529,60.04,89.17,1525.85,0.0182,110,0.404,0.157
KARAD URBAN CO-OP BANK,2014-04-01,2014,4,April,2345,215.018,4432,1594.695,6777,1809.713,0.0916921108742004,0.3598138537906137,1379.677,-6.57,118.78,1652.34,0.0214,110,0.529,0.135
KARAD URBAN CO-OP BANK,2014-05-01,2014,5,May,2444,201.389,4708,1830.095,7152,2031.484,0.0824013911620294,0.3887202633814783,1628.706,12.25,139.47,1926.06,0.0236,110,0.519,0.11
KARAD URBAN CO-OP BANK,2014-06-01,2014,6,June,2492,221.779,4930,1641.066,7422,1862.845,0.0889963884430176,0.3328734279918864,1419.287,-8.3,115.14,1901.35,0.0207,110,0.505,0.135
KARAD URBAN CO-OP BANK,2014-07-01,2014,7,July,2737,290.044,5789,1551.679,8526,1841.723,0.1059715016441359,0.2680392122991881,1261.6350000000002,-1.13,112.46,1912.02,0.0201,110,0.473,0.187
KARAD URBAN CO-OP BANK,2014-08-01,2014,8,August,3202,231.076,5161,1449.767,8363,1680.843,0.0721661461586508,0.28090815733385,1218.691,-8.74,24.98,1795.14,0.0186,110,0.62,0.159
KARAD URBAN CO-OP BANK,2014-09-01,2014,9,September,3368,408.097,6280,1644.645,9648,2052.742,0.1211689429928741,0.2618861464968153,1236.548,22.13,52.11,1858.44,0.019,110,0.536,0.248
KARAD URBAN CO-OP BANK,2014-10-01,2014,10,October,3244,455.614,6062,1428.715,9306,1884.329,0.140448212083847,0.2356837677334213,973.101,-8.2,-0.48,1872.64,0.0197,110,0.535,0.319
KARAD URBAN CO-OP BANK,2014-11-01,2014,11,November,3205,287.68,5544,1381.003,8749,1668.683,0.0897597503900156,0.2490986652236652,1093.323,-11.44,-6.17,1868.58,0.0181,110,0.578,0.208
KARAD URBAN CO-OP BANK,2014-12-01,2014,12,December,4061,351.821,6760,1491.721,10821,1843.542,0.0866340802757941,0.2206687869822485,1139.9,10.48,24.71,1798.85,0.0165,110,0.601,0.236
KARAD URBAN CO-OP BANK,2015-01-01,2015,1,January,3961,353.012,6794,1592.05,10755,1945.062,0.089121938904317,0.2343317633205769,1239.038,5.51,36.0,1819.1,0.0191,110,0.583,0.222
KARAD URBAN CO-OP BANK,2015-02-01,2015,2,February,3652,350.634,6293,1564.372,9945,1915.006,0.0960115005476451,0.248589226124265,1213.738,-1.55,58.22,1901.2,0.019,110,0.58,0.224
KARAD URBAN CO-OP BANK,2015-03-01,2015,3,March,4365,422.924,8495,1979.502,12860,2402.426,0.0968898052691867,0.2330196586227192,1556.578,25.45,24.03,2087.5,0.0167,110,0.514,0.214
KARAD URBAN CO-OP BANK,2015-04-01,2015,4,April,4123,360.465,6125,1359.466,10248,1719.9309999999998,0.087427843803056,0.2219536326530612,999.001,-28.41,-4.96,2012.45,0.0142,110,0.673,0.265
KARAD URBAN CO-OP BANK,2015-05-01,2015,5,May,4125,395.411,6241,1338.689,10366,1734.1,0.0958572121212121,0.2144991187309726,943.278,0.82,-14.64,1952.15,0.0157,110,0.661,0.295
KARAD URBAN CO-OP BANK,2015-06-01,2015,6,June,4622,470.063,7249,1802.295,11871,2272.358,0.1017012115967113,0.2486267071320182,1332.232,31.04,21.98,1908.8,0.018,110,0.638,0.261
KARAD URBAN CO-OP BANK,2015-07-01,2015,7,July,4840,362.153,7762,1503.683,12602,1865.836,0.074825,0.1937236536975006,1141.53,-17.89,1.31,1957.43,0.0148,110,0.624,0.241
KARAD URBAN CO-OP BANK,2015-08-01,2015,8,August,4665,446.155,7495,1442.681,12160,1888.836,0.0956387995712754,0.192485790527018,996.526,1.23,12.37,2009.01,0.0153,110,0.622,0.309
KARAD URBAN CO-OP BANK,2015-09-01,2015,9,September,4814,455.156,7598,1657.165,12412,2112.321,0.0945484004985459,0.2181054224795998,1202.009,11.83,2.9,1955.66,0.0154,110,0.634,0.275
KARAD URBAN CO-OP BANK,2015-10-01,2015,10,October,5781,689.994,8809,1821.434,14590,2511.428,0.119355474831344,0.2067696673856283,1131.44,18.89,33.28,2170.86,0.0182,110,0.656,0.379
KARAD URBAN CO-OP BANK,2015-11-01,2015,11,November,5057,666.503,8559,1675.065,13616,2341.568,0.1317981016412893,0.195708026638626,1008.562,-6.76,40.32,2321.77,0.0184,110,0.591,0.398
KARAD URBAN CO-OP BANK,2015-12-01,2015,12,December,5732,742.472,8925,1996.039,14657,2738.511,0.1295310537334263,0.2236458263305322,1253.567,16.95,48.55,2530.5,0.0167,110,0.642,0.372
KARAD URBAN CO-OP BANK,2016-01-01,2016,1,January,5856,1023.922,9204,2122.695,15060,3146.617,0.1748500683060109,0.230627444589309,1098.773,14.9,61.77,2742.23,0.0222,110,0.636,0.482
KARAD URBAN CO-OP BANK,2016-02-01,2016,2,February,5700,831.079,9284,1991.328,14984,2822.407,0.1458033333333333,0.2144903059026282,1160.249,-10.3,47.38,2902.51,0.0194,110,0.614,0.417
KARAD URBAN CO-OP BANK,2016-03-01,2016,3,March,6898,1170.53,15833,2555.393,22731,3725.923,0.1696912148448825,0.1613966399292616,1384.863,32.01,55.09,3231.65,0.0182,110,0.436,0.458
KARAD URBAN CO-OP BANK,2016-04-01,2016,4,April,5976,511.016,10378,1641.45,16354,2152.466,0.0855113788487282,0.1581663133551744,1130.434,-42.23,25.15,2900.27,0.0129,110,0.576,0.311
KARAD URBAN CO-OP BANK,2016-05-01,2016,5,May,6594,576.195,11028,1215.393,17622,1791.5880000000002,0.0873817106460418,0.1102097388465723,639.198,-16.77,3.32,2556.66,0.0116,110,0.598,0.474
KARAD URBAN CO-OP BANK,2016-06-01,2016,6,June,6879,586.901,11797,920.406,18676,1507.3069999999998,0.0853177787469108,0.0780203441552937,333.505,-15.87,-33.67,1817.12,0.0085,110,0.583,0.638
KARAD URBAN CO-OP BANK,2016-07-01,2016,7,July,6633,554.003,11682,822.915,18315,1376.918,0.0835222372983567,0.0704429892141756,268.9119999999999,-8.65,-26.2,1558.6,0.0085,110,0.568,0.673
KARAD URBAN CO-OP BANK,2016-08-01,2016,8,August,6771,545.95,12132,776.926,18903,1322.8760000000002,0.0806306306306306,0.0640393999340586,230.976,-3.92,-29.96,1402.37,0.0075,110,0.558,0.703
KARAD URBAN CO-OP BANK,2016-09-01,2016,9,September,7211,649.929,12356,919.259,19567,1569.188,0.0901302177229233,0.0743977824538685,269.33000000000004,18.62,-25.71,1422.99,0.0079,110,0.584,0.707
KARAD URBAN CO-OP BANK,2016-10-01,2016,10,October,8323,723.628,15069,951.218,23392,1674.846,0.0869431695302174,0.0631241621872718,227.58999999999992,6.73,-33.31,1522.3,0.0088,110,0.552,0.761
KARAD URBAN CO-OP BANK,2016-11-01,2016,11,November,9558,902.48,13692,818.966,23250,1721.446,0.0944214270767943,0.0598134677183756,-83.51400000000001,2.78,-26.48,1655.16,0.0098,110,0.698,1.102
KARAD URBAN CO-OP BANK,2016-12-01,2016,12,December,15227,1078.193,27800,1460.606,43027,2538.799,0.0708079726801077,0.0525397841726618,382.413,47.48,-7.29,1978.36,0.011,110,0.548,0.738
KARAD URBAN CO-OP BANK,2017-01-01,2017,1,January,16334,1139.03,30496,1740.326,46830,2879.356,0.0697336843394147,0.0570673530954879,601.296,13.41,-8.49,2379.87,0.0127,110,0.536,0.654
KARAD URBAN CO-OP BANK,2017-02-01,2017,2,February,13227,883.84,24578,1539.79,37805,2423.63,0.06682089665079,0.0626491170965904,655.9499999999999,-15.83,-14.13,2613.93,0.0111,110,0.538,0.574
KARAD URBAN CO-OP BANK,2017-03-01,2017,3,March,15155,1169.958,29383,2164.16,44538,3334.118,0.077199472121412,0.0736534730966885,994.2019999999998,37.57,-10.52,2879.03,0.0102,110,0.516,0.541
KARAD URBAN CO-OP BANK,2017-04-01,2017,4,April,12635,926.282,20599,1725.519,33234,2651.801,0.0733108033240997,0.0837671246176998,799.237,-20.46,23.2,2803.18,0.0109,110,0.613,0.537
KARAD URBAN CO-OP BANK,2017-05-01,2017,5,May,12864,966.449,20646,1669.19,33510,2635.639,0.0751281871890547,0.0808481061706868,702.7410000000001,-0.61,47.11,2873.85,0.0106,110,0.623,0.579
KARAD URBAN CO-OP BANK,2017-06-01,2017,6,June,12734,973.384,20485,1582.173,33219,2555.557,0.0764397675514371,0.0772356846473029,608.789,-3.04,69.54,2614.33,0.0101,110,0.622,0.615
KARAD URBAN CO-OP BANK,2017-07-01,2017,7,July,13251,936.99,19996,1718.166,33247,2655.156,0.0707108897441702,0.0859254850970194,781.1759999999999,3.9,92.83,2615.45,0.0111,110,0.663,0.545
KARAD URBAN CO-OP BANK,2017-08-01,2017,8,August,13669,997.471,20133,1518.317,33802,2515.788,0.072973224083693,0.0754143446083544,520.846,-5.25,90.18,2575.5,0.0101,110,0.679,0.657
KARAD URBAN CO-OP BANK,2017-09-01,2017,9,September,13816,1050.755,20826,1582.474,34642,2633.2290000000003,0.0760534887087435,0.0759854988956112,531.7189999999998,4.67,67.81,2601.39,0.0093,110,0.663,0.664
KARAD URBAN CO-OP BANK,2017-10-01,2017,10,October,15622,1231.048,23118,2083.491,38740,3314.539,0.0788022020227883,0.0901241889436802,852.443,25.87,97.9,2821.19,0.012,110,0.676,0.591
KARAD URBAN CO-OP BANK,2017-11-01,2017,11,November,15557,1249.944,21767,1663.853,37324,2913.797,0.0803460821495146,0.0764392428906142,413.9090000000001,-12.09,69.26,2953.86,0.0105,110,0.715,0.751
KARAD URBAN CO-OP BANK,2017-12-01,2017,12,December,16080,1405.153,23178,1926.484,39258,3331.637,0.0873851368159204,0.0831169212183967,521.3309999999999,14.34,31.23,3186.66,0.0106,110,0.694,0.729
KARAD URBAN CO-OP BANK,2018-01-01,2018,1,January,17423,1434.943,23684,1890.028,41107,3324.971,0.0823591229983355,0.0798018915723695,455.085,-0.2,15.48,3190.14,0.0108,110,0.736,0.759
KARAD URBAN CO-OP BANK,2018-02-01,2018,2,February,15504,1214.563,23042,1646.971,38546,2861.534,0.0783386867905056,0.0714769117264126,432.4079999999999,-13.94,18.07,3172.71,0.0096,110,0.673,0.737
KARAD URBAN CO-OP BANK,2018-03-01,2018,3,March,19005,1649.403,30762,2839.073,49767,4488.476,0.0867878453038674,0.0922915610168389,1189.6699999999998,56.86,34.62,3558.33,0.01,110,0.618,0.581
KARAD URBAN CO-OP BANK,2018-04-01,2018,4,April,16907,1311.237,22687,2232.84,39594,3544.077,0.0775558644348494,0.0984193591043328,921.603,-21.04,33.65,3631.36,0.0109,110,0.745,0.587
KARAD URBAN CO-OP BANK,2018-05-01,2018,5,May,18863,1634.393,24698,2447.362,43561,4081.755,0.0866454434607432,0.0990915053850514,812.969,15.17,54.87,4038.1,0.0119,110,0.764,0.668
KARAD URBAN CO-OP BANK,2018-06-01,2018,6,June,17842,1436.668,25223,2602.628,43065,4039.296,0.0805216903934536,0.1031847123656979,1165.9600000000005,-1.04,58.06,3888.38,0.0106,110,0.707,0.552
KARAD URBAN CO-OP BANK,2018-07-01,2018,7,July,17491,1313.391,26100,2381.127,43591,3694.518,0.0750895317591904,0.0912309195402298,1067.736,-8.54,39.15,3938.52,0.0107,110,0.67,0.552
KARAD URBAN CO-OP BANK,2018-08-01,2018,8,August,17709,1391.451,26607,2631.988,44316,4023.439,0.0785730984245299,0.0989208854812643,1240.5369999999998,8.9,59.93,3919.08,0.0108,110,0.666,0.529
KARAD URBAN CO-OP BANK,2018-09-01,2018,9,September,16758,1370.583,25461,2351.98,42219,3722.563,0.0817867883995703,0.0923757904245709,981.397,-7.48,41.37,3813.51,0.0103,110,0.658,0.583
KARAD URBAN CO-OP BANK,2018-10-01,2018,10,October,20378,1621.869,29883,2725.795,50261,4347.664,0.0795892138580822,0.0912155740722149,1103.9260000000002,16.79,31.17,4031.22,0.0113,110,0.682,0.595
KARAD URBAN CO-OP BANK,2018-11-01,2018,11,November,17728,1425.587,26378,2396.411,44106,3821.998,0.0804144291516245,0.0908488513154901,970.824,-12.09,31.17,3964.08,0.0105,110,0.672,0.595
KARAD URBAN CO-OP BANK,2018-12-01,2018,12,December,19003,1438.306,28489,2493.78,47492,3932.086,0.0756883649950008,0.087534838007652,1055.4740000000002,2.88,18.02,4033.92,0.01,110,0.667,0.577
KARAD URBAN CO-OP BANK,2019-01-01,2019,1,January,20288,1530.042,29306,3167.525,49594,4697.567,0.075416108044164,0.1080845219408994,1637.4830000000002,19.47,41.28,4150.55,0.0119,110,0.692,0.483
KARAD URBAN CO-OP BANK,2019-02-01,2019,2,February,17608,1309.789,27457,2945.183,45065,4254.972,0.0743860177192185,0.1072652875405179,1635.394,-9.42,48.7,4294.88,0.0111,110,0.641,0.445
KARAD URBAN CO-OP BANK,2019-03-01,2019,3,March,21416,1783.26,35840,4218.0,57256,6001.26,0.0832676503548748,0.1176897321428571,2434.74,41.04,33.7,4984.6,0.0118,110,0.598,0.423
KARAD URBAN CO-OP BANK,2019-04-01,2019,4,April,19408,1573.11,26631,2792.248,46039,4365.358,0.0810547197032151,0.1048495362547407,1219.138,-27.26,23.17,4873.86,0.0106,110,0.729,0.563
KARAD URBAN CO-OP BANK,2019-05-01,2019,5,May,19892,1627.419,27937,2828.961,47829,4456.38,0.0818127387894631,0.1012621612914772,1201.5419999999997,2.09,9.18,4941.0,0.0105,110,0.712,0.575
KARAD URBAN CO-OP BANK,2019-06-01,2019,6,June,17410,967.451,26575,2596.506,43985,3563.957,0.0555686961516369,0.0977048353715898,1629.0549999999998,-20.03,-11.77,4128.56,0.0102,110,0.655,0.373
KARAD URBAN CO-OP BANK,2019-07-01,2019,7,July,19622,1049.958,29058,2746.625,48680,3796.583,0.0535092243400265,0.0945221625714089,1696.667,6.53,2.76,3938.97,0.0106,110,0.675,0.382
KARAD URBAN CO-OP BANK,2019-08-01,2019,8,August,16899,903.48,27584,2239.64,44483,3143.12,0.0534635185513935,0.081193445475638,1336.16,-17.21,-21.88,3501.22,0.0087,110,0.613,0.403
KARAD URBAN CO-OP BANK,2019-09-01,2019,9,September,17133,930.92,26862,2369.3,43995,3300.2200000000003,0.0543349092394793,0.0882026654753927,1438.38,5.0,-11.35,3413.31,0.0091,110,0.638,0.393
KARAD URBAN CO-OP BANK,2019-10-01,2019,10,October,20048,1067.69,32058,2467.44,52106,3535.13,0.0532566839584996,0.0769679955081415,1399.75,7.12,-18.69,3326.16,0.0095,110,0.625,0.433
KARAD URBAN CO-OP BANK,2019-11-01,2019,11,November,18842,1058.45,29850,2256.14,48692,3314.59,0.0561750344973994,0.0755825795644891,1197.6899999999998,-6.24,-13.28,3383.31,0.0096,110,0.631,0.469
KARAD URBAN CO-OP BANK,2019-12-01,2019,12,December,19043,1184.09,30366,2622.51,49409,3806.6,0.0621798036023735,0.0863633669235329,1438.4200000000003,14.84,-3.19,3552.11,0.0098,110,0.627,0.452
KARAD URBAN CO-OP BANK,2020-01-01,2020,1,January,20499,1186.63,32761,2878.05,53260,4064.68,0.0578872140104395,0.0878498824822197,1691.42,6.78,-13.47,3728.62,0.0105,110,0.626,0.412
KARAD URBAN CO-OP BANK,2020-02-01,2020,2,February,18467,1083.92,30173,2555.863,48640,3639.783,0.0586949694048843,0.0847069565505584,1471.9429999999998,-10.45,-14.46,3837.02,0.0097,110,0.612,0.424
KARAD URBAN CO-OP BANK,2020-03-01,2020,3,March,17392,987.63,32038,2548.97,49430,3536.6,0.0567864535418583,0.0795608340096135,1561.3399999999997,-2.83,-41.07,3747.02,0.0077,110,0.543,0.387
KARAD URBAN CO-OP BANK,2020-04-01,2020,4,April,10718,502.86,16539,978.98,27257,1481.84,0.0469173353237544,0.0591922123465747,476.12,-58.1,-66.05,2886.07,0.0057,110,0.648,0.514
KARAD URBAN CO-OP BANK,2020-05-01,2020,5,May,14093,811.72,20971,1206.92,35064,2018.64,0.0575973887745689,0.0575518573267846,395.2000000000001,36.23,-54.7,2345.69,0.0068,110,0.672,0.673
KARAD URBAN CO-OP BANK,2020-06-01,2020,6,June,20221,1089.89,25967,1939.19,46188,3029.08,0.053898916967509,0.0746790156737397,849.3,50.06,-15.01,2176.52,0.0079,110,0.779,0.562
KARNATAKA BANK,2008-06-01,2008,6,June,938,33.012,7958,466.502,8896,499.514,0.0351940298507462,0.0586205076652425,433.49,,,499.51,0.222,43,0.118,0.071
KARNATAKA BANK,2008-07-01,2008,7,July,1110,40.317,8888,517.165,9998,557.482,0.0363216216216216,0.0581868811881188,476.848,11.6,,528.5,0.2208,43,0.125,0.078
KARNATAKA BANK,2008-08-01,2008,8,August,1211,41.175,8777,462.546,9988,503.721,0.0340008257638315,0.0526997835251224,421.371,-9.64,,520.24,0.194,43,0.138,0.089
KARNATAKA BANK,2008-09-01,2008,9,September,1421,49.163,9854,533.03,11275,582.193,0.034597466572836,0.0540927542114877,483.867,15.58,,547.8,0.193,43,0.144,0.092
KARNATAKA BANK,2008-10-01,2008,10,October,1626,57.98,10681,621.434,12307,679.414,0.0356580565805658,0.0581812564366632,563.454,16.7,,588.44,0.1872,43,0.152,0.093
KARNATAKA BANK,2008-11-01,2008,11,November,1675,58.207,10423,602.014,12098,660.221,0.034750447761194,0.0577582269979852,543.807,-2.82,,640.61,0.2102,43,0.161,0.097
KARNATAKA BANK,2008-12-01,2008,12,December,2743,88.526,12795,587.387,15538,675.9129999999999,0.0322734232592052,0.0459075420085971,498.86099999999993,2.38,,671.85,0.1765,43,0.214,0.151
KARNATAKA BANK,2009-01-01,2009,1,January,3455,94.847,13283,661.715,16738,756.562,0.0274520984081041,0.0498166829782428,566.868,11.93,,697.57,0.2024,43,0.26,0.143
KARNATAKA BANK,2009-02-01,2009,2,February,4475,116.584,14092,609.437,18567,726.021,0.0260522905027932,0.0432470195855804,492.853,-4.04,,719.5,0.1947,43,0.318,0.191
KARNATAKA BANK,2009-03-01,2009,3,March,8769,272.919,16368,787.95,25137,1060.869,0.0311231611358193,0.0481396627565982,515.0310000000001,46.12,,847.82,0.2138,43,0.536,0.346
KARNATAKA BANK,2009-04-01,2009,4,April,6101,159.313,15328,724.218,21429,883.531,0.026112604491067,0.0472480427974947,564.905,-16.72,,890.14,0.2023,43,0.398,0.22
